X	Y	OBJECTID	COMPKEY	UNITID	UNITDESC	CONDITION	OWNERSHIP	CURRENT_STATUS	PRIMARYDISTRICTCD	SECONDARYDISTRICTCD	OVERRIDEYN	ELMNTKEY	COMPTYPE	SEGKEY	DISTANCE	WIDTH	UNITTYPE	MEASDIST	RECEIPT_NBR	PANDD_NBR	PANDD_NBR_START	PAIDAREA	SUBAREA	SIDE	PERSO_NBR	PS_CONFIGURATION	PAY_BY_PHONE	WIRELESS_CARRIER	MODEM	MODEL	CARD_READER	CATEGORY	OVERRIDECOMMENT	WKD_RATE1	WKD_START1	WKD_END1	WKD_RATE2	WKD_START2	WKD_END2	WKD_RATE3	WKD_START3	WKD_END3	SAT_RATE1	SAT_START1	SAT_END1	SAT_RATE2	SAT_START2	SAT_END2	SAT_RATE3	SAT_START3	SAT_END3	SUN_RATE1	SUN_START1	SUN_END1	SUN_RATE2	SUN_START2	SUN_END2	SUN_RATE3	SUN_START3	SUN_END3	START_TIME_WKD	END_TIME_WKD	START_TIME_SAT	END_TIME_SAT	START_TIME_SUN	END_TIME_SUN	PEAK_HOUR	SHAPE_LNG	SHAPE_LAT
-122.3812371	47.66815515	1070	286264	PSL-K072	TALLMAN AVE NW 0530 BLOCK SW SIDE ( 430) 430 FT NW/O NW CENTRAL PL (NWTN-53-NWTN-53-39)                                                                                                                                                                        	GOOD	SDOT	INSVC	DISTRICT6	 	N	35681	109	13065	440	23	PSL	430	K072	11072004	11072	Ballard	Edge	SW	1737	15803	86243	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3812371	47.66815515
-122.386963	47.66952825	1187	338302	PSL-K073	NW 56TH ST 0220 BLOCK N SIDE ( 529) 529 FT W/O 22ND AVE NW (NW56-22-44)                                                                                                                                                                                        	GOOD	SDOT	INSVC	DISTRICT6	 	N	86449	109	18464	548	-26	PSL	529	K073	11073004	11073	Ballard	Edge	N	1737	15803	87762	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.386963	47.66952825
-122.3874493	47.66978014	1188	338296	PSL-K074	24TH AVE NW 0560 BLOCK E SIDE ( 101) 101 FT N/O NW 56TH ST (NW24-56-06)                                                                                                                                                                                        	GOOD	SDOT	INSVC	DISTRICT6	 	N	71574	109	3591	118	-34	PSL	101	K074	11074004	11074	Ballard	Edge	E	1737	15803	86270	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3874493	47.66978014
-122.3869068	47.6700985	1352	337506	PSL-K075	NW 57TH ST 0220 BLOCK S SIDE ( 516) 516 FT W/O 22ND AVE NW (NW57-22-45)                                                                                                                                                                                        	GOOD	SDOT	INSVC	DISTRICT6	 	N	41030	109	18478	534	32	PSL	516	K075	11075004	11075	Ballard	Edge	S	1737	15803	86449	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3869068	47.6700985
-122.378155	47.66858059	169	510687	PSL-K076	NW MARKET ST 0150 BLOCK S SIDE ( 445) 445 FT W/O 15TH AVE NW (NWMT-15-45)                                                                                                                                                                                      	GOOD	SDOT	INSVC	DISTRICT6	 	N	19482	109	19227	479	33	PSL	445	K076	11076004	11076	Ballard	Edge	S	1737	15803	86739	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.378155	47.66858059
-122.3853478	47.66786888	558	631057	PSL-K080	BALLARD AVE NW 0540 BLOCK SW SIDE ( 153) 153 FT NW/O 22ND AVE NW (NWBL-54-23)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT6	 	N	31853	109	9046	166	29	PSL	153	K080	11080002	11080	Ballard	Core	SW	1320	15802	86229	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3853478	47.66786888
-122.3860363	47.66833995	139	631059	PSL-K082	BALLARD AVE NW 0540 BLOCK SW SIDE ( 395) 395 FT NW/O 22ND AVE NW (NWBL-54-NWBL-54-73)                                                                                                                                                                          	GOOD	SDOT	INSVC	DISTRICT6	 	N	31853	109	9046	408	29	PSL	395	K082	11082002	11082	Ballard	Core	SW	1320	15802	86287	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3860363	47.66833995
-122.3854364	47.66815191	347	631056	PSL-K083	BALLARD AVE NW 0540 BLOCK NE SIDE ( 200) 200 FT NW/O 22ND AVE NW (NWBL-54-NWBL-54-16)                                                                                                                                                                          	GOOD	SDOT	INSVC	DISTRICT6	 	N	31854	109	9046	255	-28	PSL	200	K083	11083002	11083	Ballard	Core	NE	1320	15802	86342	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3854364	47.66815191
-122.3838537	47.66683718	298	631066	PSL-K085	BALLARD AVE NW 0530 BLOCK SW SIDE ( 213) 213 FT NW/O NW VERNON PL (NWBL-53-21)                                                                                                                                                                                 	GOOD	SDOT	INSVC	DISTRICT6	 	N	31849	109	9045	223	29	PSL	213	K085	11085002	11085	Ballard	Core	SW	1320	15802	86289	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3838537	47.66683718
-122.3843582	47.66726535	617	631067	PSL-K086	BALLARD AVE NW 0530 BLOCK SW SIDE ( 413) 413 FT NW/O NW VERNON PL (NWBL-53-41)                                                                                                                                                                                 	GOOD	SDOT	INSVC	DISTRICT6	 	N	31849	109	9045	423	29	PSL	413	K086	11086002	11086	Ballard	Core	SW	1320	15802	86291	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3843582	47.66726535
-122.3837048	47.66696617	615	631071	PSL-K088	BALLARD AVE NW 0530 BLOCK NE SIDE ( 222) 222 FT NW/O NW VERNON PL (NWBL-53-18)                                                                                                                                                                                 	GOOD	SDOT	INSVC	DISTRICT6	 	N	31850	109	9045	237	-29	PSL	222	K088	11088002	11088	Ballard	Core	NE	1320	15802	86346	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3837048	47.66696617
-122.3842573	47.66743502	138	631072	PSL-K089	BALLARD AVE NW 0530 BLOCK NE SIDE ( 441) 441 FT NW/O NW VERNON PL (NWBL-53-38)                                                                                                                                                                                 	GOOD	SDOT	INSVC	DISTRICT6	 	N	31850	109	9045	456	-29	PSL	441	K089	11089002	11089	Ballard	Core	NE	1320	15802	86348	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3842573	47.66743502
-122.3827287	47.66587831	137	631075	PSL-K091	BALLARD AVE NW 0520 BLOCK SW SIDE ( 198) 198 FT NW/O 20TH AVE NW (NWBL-52-19)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT6	 	N	76961	109	9044	198	30	PSL	198	K091	11091002	11091	Ballard	Core	SW	1320	15802	86417	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3827287	47.66587831
-122.3826115	47.66604289	346	631073	PSL-K093	BALLARD AVE NW 0520 BLOCK NE SIDE ( 153) 153 FT NW/O 20TH AVE NW (NWBL-52-12)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT6	 	N	76962	109	9044	227	-30	PSL	153	K093	11093002	11093	Ballard	Core	NE	1320	15802	86352	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3826115	47.66604289
-122.383191	47.66741045	556	631087	PSL-K095	LEARY AVE NW 0540 BLOCK SW SIDE ( 268) 268 FT NW/O NW VERNON PL (NWLY-54-21)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT6	 	N	56653	109	11333	285	37	PSL	268	K095	11095002	11095	Ballard	Core	SW	1320	15802	86565	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.383191	47.66741045
-122.3840491	47.66813854	162	631088	PSL-K096	LEARY AVE NW 0540 BLOCK SW SIDE ( 608) 608 FT NW/O NW VERNON PL (NWLY-54-51)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT6	 	N	56653	109	11333	625	37	PSL	608	K096	11096002	11096	Ballard	Core	SW	1320	15802	86661	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3840491	47.66813854
-122.3828222	47.66742332	136	631084	PSL-K098	LEARY AVE NW 0540 BLOCK NE SIDE ( 216) 216 FT NW/O NW VERNON PL (NWLY-54-16)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT6	 	N	56654	109	11333	232	-37	PSL	216	K098	11098002	11098	Ballard	Core	NE	1320	15802	86356	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3828222	47.66742332
-122.3835794	47.66806575	606	631086	PSL-K099	LEARY AVE NW 0540 BLOCK NE SIDE ( 516) 516 FT NW/O NW VERNON PL (NWLY-54-46)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT6	 	N	56654	109	11333	532	-37	PSL	516	K099	11099002	11099	Ballard	Core	NE	1320	15802	86358	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1019	2.5	1020	1199	1.5	480	659	2	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3835794	47.66806575
-122.3815949	47.664911	123	630505	PSL-K101	BALLARD AVE NW 0510 BLOCK SW SIDE ( 222) 222 FT NW/O NW DOCK PL (NWBL-51-21)                                                                                                                                                                                   	 	SDOT	INSVC	DISTRICT6	 	N	9109	109	9042	235	31	PSL	222	K101	11101004	11101	Ballard	Edge	SW	1737	15803	86771	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3815949	47.664911
-122.3818151	47.66536701	142	630754	PSL-K103	BALLARD AVE NW 0513 BLOCK NE SIDE (  86) 86 FT NW/O NW IONE PL (NWBL-51-56)                                                                                                                                                                                    	 	SDOT	INSVC	DISTRICT6	 	N	9114	109	9043	99	-30	PSL	86	K103	11103004	11103	Ballard	Edge	NE	1737	15803	86362	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3818151	47.66536701
-122.381283	47.66491463	508	630506	PSL-K104	BALLARD AVE NW 0510 BLOCK NE SIDE ( 176) 176 FT NW/O NW DOCK PL (NWBL-51-14)                                                                                                                                                                                   	 	SDOT	INSVC	DISTRICT6	 	N	9110	109	9042	188	-30	PSL	176	K104	11104004	11104	Ballard	Edge	NE	1737	15803	86364	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.381283	47.66491463
-122.3848447	47.66718372	473	630755	PSL-K105	22ND AVE NW 0530 BLOCK W SIDE ( 177) 177 FT N/O SHILSHOLE AVE NW (NW22-53-15)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT6	 	N	3337	109	3278	262	24	PSL	177	K105	11105004	11105	Ballard	Edge	W	1737	15803	86775	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3848447	47.66718372
-122.3846423	47.66704659	507	630756	PSL-K107	22ND AVE NW 0530 BLOCK E SIDE ( 168) 168 FT N/O SHILSHOLE AVE NW (NW22-53-14)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT6	 	N	3338	109	3278	212	-26	PSL	168	K107	11107004	11107	Ballard	Edge	E	1737	15803	86370	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3846423	47.66704659
-122.3829952	47.66659591	350	630757	PSL-K109	NW VERNON PL 0200 BLOCK NW SIDE ( 157) 157 FT SW/O LEARY AVE NW (NWVN-20-12)                                                                                                                                                                                   	 	SDOT	INSVC	DISTRICT6	 	N	87281	109	19255	185	-22	PSL	157	K109	11109004	11109	Ballard	Edge	NW	1737	15803	86374	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3829952	47.66659591
-122.3828682	47.66649249	349	630758	PSL-K110	NW VERNON PL 0200 BLOCK SE SIDE ( 154) 154 FT SW/O LEARY AVE NW (NWVN-20-NWVN-20-11)                                                                                                                                                                           	 	SDOT	INSVC	DISTRICT6	 	N	87282	109	19255	184	27	PSL	154	K110	11110004	11110	Ballard	Edge	SE	1737	15803	86779	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3828682	47.66649249
-122.3836448	47.66622579	505	630759	PSL-K111	NW VERNON PL 0210 BLOCK NW SIDE ( 112) 112 FT SW/O BALLARD AVE NW (NWVN-21-08)                                                                                                                                                                                 	GOOD	SDOT	INSVC	DISTRICT6	 	N	87285	109	19256	129	-24	PSL	112	K111	11111004	11111	Ballard	Edge	NW	1737	15803	86376	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3836448	47.66622579
-122.3835045	47.66613302	348	630760	PSL-K112	NW VERNON PL 0210 BLOCK SE SIDE (  98) 98 FT SW/O BALLARD AVE NW (NWVN-21-07)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT6	 	N	87286	109	19256	123	24	PSL	98	K112	11112004	11112	Ballard	Edge	SE	1737	15803	86781	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3835045	47.66613302
-122.3826934	47.66818549	351	630418	PSL-K113	RUSSELL AVE NW 0540 BLOCK SW SIDE ( 171) 171 FT NW/O 20TH AVE NW (NWRS-54-11)                                                                                                                                                                                  	GOOD	SDOT	INSVC	DISTRICT6	 	N	80657	109	12700	184	31	PSL	171	K113	11113004	11113	Ballard	Edge	SW	1737	15803	86783	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3826934	47.66818549
-122.3824896	47.66828111	143	630531	PSL-K115	RUSSELL AVE NW 0540 BLOCK NE SIDE (  99) 99 FT NW/O 20TH AVE NW (NWRS-54-16)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT6	 	N	80658	109	12700	180	-30	PSL	99	K115	11115004	11115	Ballard	Edge	NE	1737	15803	86366	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3824896	47.66828111
-122.3822522	47.66833426	122	630532	PSL-K116	20TH AVE NW 0540 BLOCK W SIDE (  98) 98 FT N/O RUSSELL AVE NW (NW20-54-09)                                                                                                                                                                                     	GOOD	SDOT	INSVC	DISTRICT6	 	N	48213	109	3017	179	30	PSL	98	K116	11116004	11116	Ballard	Edge	W	1737	15803	86787	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3822522	47.66833426
-122.3820087	47.66831498	475	630533	PSL-K117	20TH AVE NW 0540 BLOCK E SIDE ( 172) 172 FT N/O RUSSELL AVE NW (NW20-54-12)                                                                                                                                                                                    	GOOD	SDOT	INSVC	DISTRICT6	 	N	48214	109	3017	172	-30	PSL	172	K117	11117004	11117	Ballard	Edge	E	1737	15803	86378	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3820087	47.66831498
-122.3797139	47.66686851	601	630534	PSL-K118	TALLMAN AVE NW 0520 BLOCK SW SIDE ( 157) 157 FT NW/O NW IONE PL (NWTN-52-15)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT6	 	N	13045	109	13064	172	22	PSL	157	K118	11118004	11118	Ballard	Edge	SW	1737	15803	86889	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3797139	47.66686851
-122.3795685	47.66694323	64	630419	PSL-K119	TALLMAN AVE NW 0520 BLOCK NE SIDE ( 156) 156 FT NW/O NW IONE PL (NWTN-52-12)                                                                                                                                                                                   	GOOD	SDOT	INSVC	DISTRICT6	 	N	13046	109	13064	171	-23	PSL	156	K119	11119004	11119	Ballard	Edge	NE	1737	15803	86368	T-MOBILE	3G	REV1	 	DISPLAY		0.5	480	659	1	660	1019	1	1020	1199	0.5	480	659	1	660	1019	1	1020	1199										08AM	08PM	08AM	08PM				-122.3795685	47.66694323
-122.3142772	47.6575146	454	529785	PSL-L005	BROOKLYN AVE NE 0410 BLOCK E SIDE ( 236) 236 FT N/O NE 41ST ST (NEBN-41-20)                                                                                                                                                                                    	GOOD	SDOT	INSVC	DISTRICT4	 	N	54766	109	9479	244	-26.5	PSL	236	L005	12005002	12005	University District	Core	E	1354	15806	86106	T-MOBILE	3G	REV1	 	DISPLAY		2	480	659	2.5	660	1019	2.5	1020	1199	2	480	659	2.5	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3142772	47.6575146
-122.3142626	47.65806738	58	529786	PSL-L006	BROOKLYN AVE NE 0410 BLOCK E SIDE ( 438) 438 FT N/O NE 41ST ST (NEBN-41-32)                                                                                                                                                                                    	GOOD	SDOT	INSVC	DISTRICT4	 	N	54766	109	9479	446	-26.5	PSL	438	L006	12006002	12006	University District	Core	E	1354	15806	87128	T-MOBILE	3G	REV1	 	DISPLAY		2	480	659	2.5	660	1019	2.5	1020	1199	2	480	659	2.5	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3142626	47.65806738
-122.3144896	47.6576157	442	529788	PSL-L008	BROOKLYN AVE NE 0410 BLOCK W SIDE ( 263) 263 FT N/O NE 41ST ST (NEBN-41-23)                                                                                                                                                                                    	GOOD	SDOT	INSVC	DISTRICT4	 	N	54765	109	9479	280	26.5	PSL	263	L008	12008002	12008	University District	Core	W	1354	15806	88063	T-MOBILE	3G	REV1	 	DISPLAY		2	480	659	2.5	660	1019	2.5	1020	1199	2	480	659	2.5	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3144896	47.6576157
-122.3142395	47.65887184	583	529790	PSL-L010	BROOKLYN AVE NE 0420 BLOCK E SIDE ( 179) 179 FT N/O NE 42ND ST (NEBN-42-14)                                                                                                                                                                                    	GOOD	SDOT	INSVC	DISTRICT4	 	N	77390	109	9480	199	-27	PSL	179	L010	12010002	12010	University District	Core	E	1354	15806	87954	T-MOBILE	3G	REV1	 	DISPLAY		2	480	659	2.5	660	1019	2.5	1020	1199	2	480	659	2.5	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3142395	47.65887184
-122.3142348	47.6590497	451	529791	PSL-L011	BROOKLYN AVE NE 0420 BLOCK E SIDE ( 244) 244 FT N/O NE 42ND ST (NEBN-42-14)                                                                                                                                                                                    	GOOD	SDOT	INSVC	DISTRICT4	 	N	77390	109	9480	264	-27	PSL	244	L011	12010002	12010	University District	Core	E	1354	15806	87954	T-MOBILE	2G	REV1	M500	DISPLAY		2	480	659	2.5	660	1019	2.5	1020	1199	2	480	659	2.5	660	1019	2.5	1020	1199										08AM	08PM	08AM	08PM				-122.3142348	47.6590497
